Date	PX_LAST	PX_VOLUME
11/12/2020	337,07	3071737
14/12/2020	336,13	2478953
15/12/2020	339,67	2616862
16/12/2020	339,34	2365672
17/12/2020	341,67	2525662
18/12/2020	338,38	8743007
21/12/2020	336,08	2893022
22/12/2020	335,01	2069883
23/12/2020	337,59	2348234
24/12/2020	340,79	1360598
28/12/2020	345,95	2308222
29/12/2020	347,35	2275855
30/12/2020	344,99	1866024
31/12/2020	350,68	1969227
04/01/2021	349,5	4203821
05/01/2021	344,8	3160458
06/01/2021	359,27	6561435
07/01/2021	365,03	3366710
08/01/2021	363,39	2948002
11/01/2021	360,75	2695180
12/01/2021	357,37	2372762
13/01/2021	355,04	1974477
14/01/2021	350,53	2919879
15/01/2021	351,3	3776994
19/01/2021	352,19	3361269
20/01/2021	350,84	3036808
21/01/2021	355	3750194
22/01/2021	347,55	2585351
25/01/2021	347,81	2506366
26/01/2021	343,11	2467549
27/01/2021	332,99	4770898
28/01/2021	338,15	2770191
29/01/2021	333,58	3899501
01/02/2021	334	3020168
02/02/2021	338,72	2663668
03/02/2021	337,89	2537417
04/02/2021	329,32	5962249
05/02/2021	324,51	7227908
