Date	PX_LAST	PX_VOLUME
10/12/2020	41.65	4861713
11/12/2020	41.53	5937140
14/12/2020	41.48	6695702
15/12/2020	41.33	5461005
16/12/2020	40.44	7870681
17/12/2020	40.88	5612692
18/12/2020	40.69	11942390
21/12/2020	40.67	4801277
22/12/2020	39.27	8086999
23/12/2020	39.87	4200222
24/12/2020	39.62	2677978
28/12/2020	39.66	4714499
29/12/2020	39.41	4004420
30/12/2020	39.34	4194283
31/12/2020	39.88	7695968
04/01/2021	41.4	9101845
05/01/2021	41.16	7430961
06/01/2021	43.03	12503290
07/01/2021	45.26	15553630
08/01/2021	45.21	9895372
11/01/2021	47.7	11225270
12/01/2021	47.96	6661250
13/01/2021	48.94	10244350
14/01/2021	49.32	7422862
15/01/2021	48.92	7451870
19/01/2021	48.15	5860575
20/01/2021	48.09	5731834
21/01/2021	47.07	5626595
22/01/2021	47.45	4679523
25/01/2021	47.82	5428372
26/01/2021	49.19	5473628
27/01/2021	51.18	15941000
28/01/2021	50.68	6288853
29/01/2021	50.25	10489360
01/02/2021	48.83	6732189
02/02/2021	48.44	5516545
03/02/2021	48.9	5211164
04/02/2021	49.27	3476443
05/02/2021	49.81	4293292
