Date	PX_LAST	PX_VOLUME
10/12/2020	53,05	12097340
11/12/2020	53,35	10638100
14/12/2020	53,27	22292030
15/12/2020	53,84	16194490
16/12/2020	53,06	15679650
17/12/2020	53,27	12677330
18/12/2020	53,74	35480120
21/12/2020	52,81	14926600
22/12/2020	52,76	9691586
23/12/2020	53,08	7040628
24/12/2020	53,44	3265532
28/12/2020	54,16	9020482
29/12/2020	54,13	8320600
30/12/2020	54,44	8142749
31/12/2020	54,84	8494972
04/01/2021	52,76	25611100
05/01/2021	52,18	20323820
06/01/2021	50,52	38724520
07/01/2021	49,96	53225700
08/01/2021	51,08	29673950
11/01/2021	50,2	19310580
12/01/2021	50,11	18538660
13/01/2021	50,16	18864150
14/01/2021	49,23	34303580
15/01/2021	48,7	24366790
19/01/2021	48,51	29114470
20/01/2021	48,68	23115800
21/01/2021	48,95	19707200
22/01/2021	48,49	15400350
25/01/2021	48,78	16604210
26/01/2021	49,29	12922630
27/01/2021	48,53	21242410
28/01/2021	49,15	17498870
29/01/2021	48,15	18670260
01/02/2021	48,48	12183610
02/02/2021	48,96	13319750
03/02/2021	48,77	12274120
04/02/2021	49,01	20597410
05/02/2021	49,65	12742030
