Date	PX_LAST	PX_VOLUME
10/12/2020	54.43	3401959
11/12/2020	54	2674780
14/12/2020	53.06	3121894
15/12/2020	54.13	2335474
16/12/2020	53.83	1948873
17/12/2020	53.83	2222358
18/12/2020	55.66	11536680
21/12/2020	55.08	4458842
22/12/2020	54.67	2272556
23/12/2020	54.75	2251621
24/12/2020	54.79	1074880
28/12/2020	54.29	3668192
29/12/2020	54.33	2221992
30/12/2020	55.47	3790040
31/12/2020	55.5	2663490
04/01/2021	54.04	4853062
05/01/2021	55.8	3112791
06/01/2021	58.43	6208448
07/01/2021	58.51	4437561
08/01/2021	58.21	4063547
11/01/2021	58.86	3455867
12/01/2021	61.04	6235742
13/01/2021	60.03	3236261
14/01/2021	59.65	3578778
15/01/2021	57.31	6692942
19/01/2021	57.55	4919337
20/01/2021	58.57	3724400
21/01/2021	57.56	3442039
22/01/2021	57.5	2621785
25/01/2021	57.23	3682556
26/01/2021	55.74	3060282
27/01/2021	54.39	6283536
28/01/2021	54.38	5817027
29/01/2021	51.9	8895444
01/02/2021	52.75	4128319
02/02/2021	54.61	5229473
03/02/2021	55.35	3984229
04/02/2021	56.34	4312347
05/02/2021	57.24	3732511
