Date	PX_LAST	PX_VOLUME
10/12/2020	228.16	1558149
11/12/2020	227.4	2019275
14/12/2020	229.46	2904713
15/12/2020	230.53	2566722
16/12/2020	228.44	2589394
17/12/2020	231.24	2510365
18/12/2020	228.49	5888860
21/12/2020	227.31	2311483
22/12/2020	220.99	3572043
23/12/2020	222.94	1763598
24/12/2020	222.93	955401
28/12/2020	223.65	1495201
29/12/2020	226.87	1564429
30/12/2020	227.17	1891417
31/12/2020	229.92	1821286
04/01/2021	226.66	3088179
05/01/2021	227.76	2494194
06/01/2021	233.25	3755069
07/01/2021	234.02	2648082
08/01/2021	238.49	2511396
11/01/2021	237.57	2600537
12/01/2021	236.59	1771566
13/01/2021	237.74	1412300
14/01/2021	241.66	2594082
15/01/2021	245.49	2855245
19/01/2021	248.27	2172907
20/01/2021	252.36	2768545
21/01/2021	252.03	2216075
22/01/2021	253.5	1866583
25/01/2021	257.1	1830711
26/01/2021	258.6	2009070
27/01/2021	251.06	3237899
28/01/2021	247.75	5205633
29/01/2021	241.43	3792980
01/02/2021	240.43	2173526
02/02/2021	240.49	2444209
03/02/2021	237.08	4479165
04/02/2021	237.22	2819851
05/02/2021	236.32	2421810
