Date	PX_LAST	PX_VOLUME
10/12/2020	82,99	7012586
11/12/2020	82,96	7613715
14/12/2020	80,32	12537470
15/12/2020	80,48	9626717
16/12/2020	79,83	9053075
17/12/2020	79,82	11173680
18/12/2020	79,53	31642850
21/12/2020	79,29	10630520
22/12/2020	79,42	8641615
23/12/2020	79,76	5778679
24/12/2020	80,14	2822033
28/12/2020	80,45	4584159
29/12/2020	81,42	5446607
30/12/2020	80,59	5661572
31/12/2020	81,8	5258719
04/01/2021	80,96	10021560
05/01/2021	81,1	10454680
06/01/2021	82,38	10039530
07/01/2021	84,02	9969438
08/01/2021	83,03	9125149
11/01/2021	85	12871440
12/01/2021	83,09	9664704
13/01/2021	82,34	9631524
14/01/2021	82,17	10845850
15/01/2021	83,38	9736212
19/01/2021	83,19	8079485
20/01/2021	82,46	10589560
21/01/2021	81,18	8631277
22/01/2021	80,98	9004702
25/01/2021	81,15	9501581
26/01/2021	80,25	7393373
27/01/2021	77,07	15487020
28/01/2021	77,92	12377890
29/01/2021	77,07	10182720
01/02/2021	77,36	7847914
02/02/2021	77,77	9414792
03/02/2021	77,32	9575218
04/02/2021	76,03	18003420
05/02/2021	75,8	13265130
