Date	PX_LAST	PX_VOLUME
10/12/2020	211,97	2987477
11/12/2020	214,63	3119537
14/12/2020	211,85	3345475
15/12/2020	214,17	2502484
16/12/2020	210,31	2930114
17/12/2020	211,94	2148593
18/12/2020	210,04	6686160
21/12/2020	210,66	2467462
22/12/2020	207,94	2020057
23/12/2020	209,99	2047049
24/12/2020	209,53	754913
28/12/2020	209,94	1715733
29/12/2020	209,13	1527643
30/12/2020	210,95	1602159
31/12/2020	212,7	1406395
04/01/2021	207,95	2329179
05/01/2021	208,46	2172258
06/01/2021	212,26	2748168
07/01/2021	212,61	2057350
08/01/2021	210,03	3278932
11/01/2021	208,36	2938913
12/01/2021	208,88	2498791
13/01/2021	207,02	2145218
14/01/2021	208,61	3661497
15/01/2021	205,97	3887549
19/01/2021	206,76	2656589
20/01/2021	208,08	2452446
21/01/2021	205,23	2705893
22/01/2021	202,25	3502973
25/01/2021	201,87	4737692
26/01/2021	201,06	2201906
27/01/2021	199,38	4108568
28/01/2021	202,84	3731737
29/01/2021	195,37	4635405
01/02/2021	195,56	2889125
02/02/2021	200,12	2768040
03/02/2021	199,14	1910258
04/02/2021	200,59	2273295
05/02/2021	202,92	1868217
