Date	PX_LAST	PX_VOLUME
10/12/2020	124,96	4803172
11/12/2020	124,27	4481416
14/12/2020	123,53	5050023
15/12/2020	125,93	4359601
16/12/2020	125,55	4530096
17/12/2020	125,55	3787962
18/12/2020	125,85	7552845
21/12/2020	123,39	6115671
22/12/2020	123,61	4337757
23/12/2020	123,9	2693889
24/12/2020	124,69	1761122
28/12/2020	124,82	3615222
29/12/2020	123,8	3487007
30/12/2020	124,34	3380494
31/12/2020	125,88	3574696
04/01/2021	123,94	5179161
05/01/2021	126,14	6114619
06/01/2021	129,29	7956740
07/01/2021	128,99	4507382
08/01/2021	128,53	4676487
11/01/2021	128,58	5602466
12/01/2021	129,21	3749213
13/01/2021	126,92	7677739
14/01/2021	128,97	7503180
15/01/2021	128,39	4905506
19/01/2021	129,02	5397956
20/01/2021	130,08	5598705
21/01/2021	131,65	12819230
22/01/2021	118,61	38063530
25/01/2021	118,58	13686390
26/01/2021	122,49	10694710
27/01/2021	122,47	12146540
28/01/2021	120,08	8084051
29/01/2021	119,11	11825500
01/02/2021	120,54	6250508
02/02/2021	119,44	6341883
03/02/2021	119,12	6715366
04/02/2021	121,02	4562124
05/02/2021	121,79	4565727
