Date	PX_LAST	PX_VOLUME
10/12/2020	264.81	4234320
11/12/2020	264.55	3454512
14/12/2020	265.58	4576775
15/12/2020	267.98	3756037
16/12/2020	269.59	4669578
17/12/2020	273.97	4247048
18/12/2020	270.45	9817032
21/12/2020	270.99	4339037
22/12/2020	270.04	3143451
23/12/2020	269.81	2337149
24/12/2020	270.92	1093947
28/12/2020	269.25	2633841
29/12/2020	266.19	2572074
30/12/2020	265.26	2511385
31/12/2020	265.62	2608139
04/01/2021	263.92	5001983
05/01/2021	266.05	3822639
06/01/2021	267.57	3949198
07/01/2021	266.26	3833249
08/01/2021	269.09	3757709
11/01/2021	271.23	3765227
12/01/2021	276.33	4030946
13/01/2021	274.05	3921418
14/01/2021	268.34	4641421
15/01/2021	275.59	5131741
19/01/2021	273.19	3615794
20/01/2021	274.3	3498412
21/01/2021	279.05	4401230
22/01/2021	284	4501941
25/01/2021	285.08	4025905
26/01/2021	282.6	2472211
27/01/2021	274.05	4336987
28/01/2021	278.05	3462967
29/01/2021	270.82	4079485
01/02/2021	270.07	3707825
02/02/2021	272.16	4111756
03/02/2021	274.17	2802674
04/02/2021	278.82	2975976
05/02/2021	278.86	2389915
