Date	PX_LAST	PX_VOLUME
10/12/2020	120,27	13668420
11/12/2020	119,56	9981643
14/12/2020	118,3	12112350
15/12/2020	120,32	12591420
16/12/2020	120,67	11169360
17/12/2020	119,67	11618000
18/12/2020	119,08	28954760
21/12/2020	123,55	28323640
22/12/2020	121,67	11808880
23/12/2020	125,07	14973230
24/12/2020	124,52	4164948
28/12/2020	125,34	8072641
29/12/2020	125,01	8389199
30/12/2020	125,36	7397964
31/12/2020	127,07	8580214
04/01/2021	125,87	16819920
05/01/2021	125,65	13731210
06/01/2021	131,55	24909060
07/01/2021	135,87	21940390
08/01/2021	136,02	12035130
11/01/2021	138,05	15949050
12/01/2021	140,22	18033460
13/01/2021	140,35	14816760
14/01/2021	141,17	18565600
15/01/2021	138,64	27881020
19/01/2021	138,04	19843780
20/01/2021	135,97	16028850
21/01/2021	134,83	13415020
22/01/2021	133,79	12933230
25/01/2021	132,12	14212760
26/01/2021	131,58	11307820
27/01/2021	127,86	17603850
28/01/2021	130,11	13761760
29/01/2021	128,67	14808110
01/02/2021	129,62	11080660
02/02/2021	133,61	12253570
03/02/2021	135,14	10600780
04/02/2021	138,25	12419530
05/02/2021	137,98	10051270
