Date	PX_LAST	PX_VOLUME
10/12/2020	93,35	11992090
11/12/2020	92,45	9584454
14/12/2020	89,44	12198390
15/12/2020	89,37	11782520
16/12/2020	88,69	9892928
17/12/2020	88,41	11748930
18/12/2020	87,19	27427610
21/12/2020	86,09	11430470
22/12/2020	84,36	8589973
23/12/2020	85,69	7223112
24/12/2020	85,33	3335646
28/12/2020	84,9	8051925
29/12/2020	84,61	7670818
30/12/2020	85,33	7901846
31/12/2020	84,45	8350679
04/01/2021	84,71	9234919
05/01/2021	87	13414800
06/01/2021	89,8	13916760
07/01/2021	90,22	9286622
08/01/2021	91,08	11152130
11/01/2021	91,6	10640790
12/01/2021	93,34	10923860
13/01/2021	93,25	9723285
14/01/2021	95,49	13950230
15/01/2021	92,09	10244600
19/01/2021	94,51	9574755
20/01/2021	95,38	8735375
21/01/2021	92,01	10395870
22/01/2021	91,73	7810638
25/01/2021	90,9	7689434
26/01/2021	89,36	7827751
27/01/2021	88,2	10178500
28/01/2021	89,02	8155520
29/01/2021	85,2	14699840
01/02/2021	86,41	8073583
02/02/2021	87,06	9233059
03/02/2021	88,96	9256453
04/02/2021	89	7917645
05/02/2021	89,26	8017276
