Date	PX_LAST	PX_VOLUME
11/12/2020	230.33	17311800
14/12/2020	228.62	19231240
15/12/2020	229.5	19013190
16/12/2020	225.87	17858390
17/12/2020	221.24	17465600
18/12/2020	219.75	19092760
21/12/2020	219.31	18726510
22/12/2020	218.78	13326170
23/12/2020	219.69	10869010
24/12/2020	217.15	6398510
28/12/2020	216.09	9090579
29/12/2020	216.25	14593770
30/12/2020	216.67	10812620
31/12/2020	214.06	10487570
04/01/2021	202.72	21225590
05/01/2021	211.63	19338300
06/01/2021	211.03	16202160
07/01/2021	212.71	14474100
08/01/2021	209.9	14144020
11/01/2021	206.79	16789280
12/01/2021	208.41	12836220
13/01/2021	207.21	8570469
14/01/2021	209.91	12446820
15/01/2021	204.32	11103340
19/01/2021	210.71	11947220
20/01/2021	211.45	9727036
21/01/2021	207.41	11119830
22/01/2021	205.84	7514630
25/01/2021	203.36	14276240
26/01/2021	202.06	11011760
27/01/2021	194.03	20948460
28/01/2021	197.23	10403210
29/01/2021	194.19	13683740
01/02/2021	195.84	9061904
02/02/2021	200.94	11130620
03/02/2021	207.39	11836860
04/02/2021	210.64	11869930
05/02/2021	207.93	9546076
