Date	PX_LAST	PX_VOLUME
10/12/2020	121,84	2818840
11/12/2020	120,23	2942770
14/12/2020	117,36	5336327
15/12/2020	119,1	4529332
16/12/2020	119	2943758
17/12/2020	118,98	3747029
18/12/2020	117,51	8394103
21/12/2020	116,41	4528289
22/12/2020	114,55	3634384
23/12/2020	116,95	2725210
24/12/2020	117,35	706966
28/12/2020	118,36	1878730
29/12/2020	118,14	1860390
30/12/2020	119,43	1954220
31/12/2020	120,91	1747820
04/01/2021	118,04	3472122
05/01/2021	118,67	2112678
06/01/2021	123,06	5861455
07/01/2021	121,66	8696634
08/01/2021	121,78	2934467
11/01/2021	121,06	3311225
12/01/2021	121,62	2671310
13/01/2021	122,4	3678359
14/01/2021	123,78	3404723
15/01/2021	122,15	3948310
19/01/2021	126,75	5818462
20/01/2021	128,94	4090178
21/01/2021	127,43	3655162
22/01/2021	126,14	2955018
25/01/2021	121,15	6156720
26/01/2021	116,15	8932506
27/01/2021	114,09	5816887
28/01/2021	118,97	5788461
29/01/2021	116,26	5059268
01/02/2021	117,03	3359755
02/02/2021	120,7	4037011
03/02/2021	120,44	2782538
04/02/2021	124,9	3916137
05/02/2021	126,28	3184161
