Date	PX_LAST	PX_VOLUME
10/12/2020	244,4	2541804
11/12/2020	239,99	2077419
14/12/2020	237,79	1927781
15/12/2020	242,43	2348775
16/12/2020	243,77	2400910
17/12/2020	244,43	2983609
18/12/2020	242,13	4088144
21/12/2020	256,98	7408489
22/12/2020	250,09	3603652
23/12/2020	256,45	3376142
24/12/2020	256,16	968146
28/12/2020	259,59	2793392
29/12/2020	258,01	1430868
30/12/2020	259,45	1566767
31/12/2020	263,71	2043050
04/01/2021	265	3572043
05/01/2021	270,93	4207081
06/01/2021	285,55	6383530
07/01/2021	291,65	4009730
08/01/2021	290,08	2800784
11/01/2021	293,83	2650134
12/01/2021	302,21	4814362
13/01/2021	302,94	2413821
14/01/2021	307,87	3192169
15/01/2021	301,01	3863723
19/01/2021	294,2	6727794
20/01/2021	290,47	4792644
21/01/2021	289,37	2517753
22/01/2021	289,39	2568757
25/01/2021	283,04	4575007
26/01/2021	281,76	3296846
27/01/2021	273,33	3891838
28/01/2021	275,02	3778696
29/01/2021	271,17	3411974
01/02/2021	274,73	2324088
02/02/2021	286,97	5195520
03/02/2021	288,55	2712770
04/02/2021	293,75	2994699
05/02/2021	293,5	2938134
