Date	PX_LAST	PX_VOLUME
10/12/2020	173,49	2228955
11/12/2020	174,02	1875764
14/12/2020	173,08	3700396
15/12/2020	174,68	2270590
16/12/2020	175,41	1949884
17/12/2020	176,65	2327857
18/12/2020	176,42	4682043
21/12/2020	175,66	1704598
22/12/2020	174,78	1381319
23/12/2020	173,99	1762603
24/12/2020	174,52	656184
28/12/2020	174,71	1403291
29/12/2020	173,85	1219160
30/12/2020	174,11	1419086
31/12/2020	174,79	1841338
04/01/2021	171,87	2996278
05/01/2021	171,58	2295297
06/01/2021	174,19	3346410
07/01/2021	169,72	5863373
08/01/2021	166,62	4808130
11/01/2021	165,2	2737062
12/01/2021	166,51	2949382
13/01/2021	166,28	2098001
14/01/2021	166,41	2895434
15/01/2021	165,55	3550695
19/01/2021	169,12	3903171
20/01/2021	170,22	2672491
21/01/2021	170,67	2688484
22/01/2021	169,04	2349343
25/01/2021	170,39	3353099
26/01/2021	175,95	5148862
27/01/2021	186,65	8096996
28/01/2021	183,42	4153707
29/01/2021	175,66	4217186
01/02/2021	174,7	2569687
02/02/2021	175,02	2844438
03/02/2021	175,48	2874467
04/02/2021	177,1	1833193
05/02/2021	179,01	1822437
