Date	PX_LAST	PX_VOLUME
10/12/2020	207.61	10492040
11/12/2020	206.24	9227638
14/12/2020	207.25	11967700
15/12/2020	208.36	9799032
16/12/2020	208.27	7504356
17/12/2020	211.18	6517228
18/12/2020	211.31	13298240
21/12/2020	209.01	7576684
22/12/2020	205.84	7403829
23/12/2020	205.3	6523085
24/12/2020	208.7	3367895
28/12/2020	212.63	5816208
29/12/2020	214.37	6093412
30/12/2020	218.36	8875066
31/12/2020	218.73	5922170
04/01/2021	217.76	10318330
05/01/2021	214.51	6869718
06/01/2021	212.62	7206248
07/01/2021	213.81	10967870
08/01/2021	215.45	6513279
11/01/2021	212.89	7354527
12/01/2021	208.86	9331611
13/01/2021	209.35	6688464
14/01/2021	201.86	12887480
15/01/2021	201.59	8755049
19/01/2021	201.66	9772034
20/01/2021	206.01	12675730
21/01/2021	205.14	6517948
22/01/2021	202.02	7316201
25/01/2021	200.98	19282360
26/01/2021	202.01	9605270
27/01/2021	194.97	13772440
28/01/2021	198.22	11041250
29/01/2021	193.25	21503040
01/02/2021	198.36	12970670
02/02/2021	202.61	11305050
03/02/2021	201.36	13458640
04/02/2021	209.25	14534750
05/02/2021	208.77	10283950
