Date	PX_LAST	PX_VOLUME
10/12/2020	154,69	8993216
11/12/2020	175,72	87410700
14/12/2020	169,3	30939390
15/12/2020	173,94	18817190
16/12/2020	173,12	11105790
17/12/2020	173,55	9004574
18/12/2020	172,89	21172080
21/12/2020	170,69	11424230
22/12/2020	170,45	6424901
23/12/2020	173,55	9994045
24/12/2020	173,73	2720964
28/12/2020	178,86	13145440
29/12/2020	177,3	6875370
30/12/2020	181,17	11680440
31/12/2020	181,18	7073495
04/01/2021	177,68	13426600
05/01/2021	178,44	7771802
06/01/2021	179,12	7517758
07/01/2021	178,58	7300815
08/01/2021	178,69	7894454
11/01/2021	179,09	6464144
12/01/2021	175,99	8349839
13/01/2021	176,12	6839540
14/01/2021	173,43	8951171
15/01/2021	171,44	12232540
19/01/2021	172,26	7834738
20/01/2021	173,64	9809232
21/01/2021	171,28	8423916
22/01/2021	172,78	9517202
25/01/2021	171,89	7833745
26/01/2021	169,56	7523199
27/01/2021	163,03	18239250
28/01/2021	171,88	14449100
29/01/2021	168,17	12848830
01/02/2021	170,97	8140399
02/02/2021	176,96	12215220
03/02/2021	176,43	5508576
04/02/2021	180,23	9035407
05/02/2021	181,16	6640514
